airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,20,2,2022,6,07:35,08:55,jaipur,chennai,25h 20m,E,1 stop,3131,20211229-2136,3642.133333333333,3131
Air India,20,2,2022,6,07:35,08:55,jaipur,chennai,25h 20m,E,1 stop,3133,20211229-2136,3642.133333333333,3131
Air India,20,2,2022,6,20:35,08:55,jaipur,chennai,12h 20m,E,1 stop,3133,20211229-2136,3642.133333333333,3131
IndiGo,20,2,2022,6,20:35,08:55,jaipur,chennai,12h 20m,E,1 stop,3382,20211229-2136,3642.133333333333,3131
GoFirst,20,2,2022,6,20:35,12:40,jaipur,chennai,16h 05m,E,1 stop,3587,20211229-2136,3642.133333333333,3131
GoFirst,20,2,2022,6,20:35,12:40,jaipur,chennai,16h 05m,E,1 stop,3587,20211229-2136,3642.133333333333,3131
IndiGo,20,2,2022,6,06:20,17:10,jaipur,chennai,10h 50m,E,1 stop,3741,20211229-2136,3642.133333333333,3131
IndiGo,20,2,2022,6,06:20,17:10,jaipur,chennai,10h 50m,E,1 stop,3758,20211229-2136,3642.133333333333,3131
SpiceJet,20,2,2022,6,21:45,07:40,jaipur,chennai,9h 55m,E,1 stop,3820,20211229-2136,3642.133333333333,3131
SpiceJet,20,2,2022,6,21:45,07:40,jaipur,chennai,9h 55m,E,1 stop,3820,20211229-2136,3642.133333333333,3131
Air India,20,2,2022,6,08:45,22:20,jaipur,chennai,13h 35m,E,1 stop,3860,20211229-2136,3642.133333333333,3131
IndiGo,20,2,2022,6,08:45,22:20,jaipur,chennai,13h 35m,E,1 stop,3871,20211229-2136,3642.133333333333,3131
IndiGo,20,2,2022,6,14:15,21:35,jaipur,chennai,7h 20m,E,1 stop,3875,20211229-2136,3642.133333333333,3131
IndiGo,20,2,2022,6,14:15,21:35,jaipur,chennai,7h 20m,E,1 stop,3964,20211229-2136,3642.133333333333,3131
Air India,20,2,2022,6,22:25,07:40,jaipur,chennai,9h 15m,E,1 stop,3970,20211229-2136,3642.133333333333,3131
