airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,5,2,2022,5,19:35,08:55,jaipur,chennai,13h 20m,E,1 stop,3238,20211229-2124,4143.2,3238
Air India,5,2,2022,5,19:35,12:40,jaipur,chennai,17h 05m,E,1 stop,3822,20211229-2124,4143.2,3238
IndiGo,5,2,2022,5,06:20,17:10,jaipur,chennai,10h 50m,E,1 stop,3824,20211229-2124,4143.2,3238
IndiGo,5,2,2022,5,14:15,21:35,jaipur,chennai,7h 20m,E,1 stop,3824,20211229-2124,4143.2,3238
IndiGo,5,2,2022,5,14:15,23:15,jaipur,chennai,9h 00m,E,1 stop,3845,20211229-2124,4143.2,3238
IndiGo,5,2,2022,5,14:15,01:00,jaipur,chennai,10h 45m,E,1 stop,3865,20211229-2124,4143.2,3238
GoFirst,5,2,2022,5,21:45,07:40,jaipur,chennai,9h 55m,E,1 stop,3871,20211229-2124,4143.2,3238
GoFirst,5,2,2022,5,08:45,22:20,jaipur,chennai,13h 35m,E,1 stop,3908,20211229-2124,4143.2,3238
SpiceJet,5,2,2022,5,08:30,21:20,jaipur,chennai,12h 50m,E,1 stop,3950,20211229-2124,4143.2,3238
SpiceJet,5,2,2022,5,08:30,08:00,jaipur,chennai,23h 30m,E,1 stop,4054,20211229-2124,4143.2,3238
IndiGo,5,2,2022,5,06:20,12:30,jaipur,chennai,6h 10m,E,1 stop,4094,20211229-2124,4143.2,3238
IndiGo,5,2,2022,5,22:25,07:40,jaipur,chennai,9h 15m,E,1 stop,4162,20211229-2124,4143.2,3238
Air India,5,2,2022,5,13:30,08:55,jaipur,chennai,19h 25m,E,1 stop,8629,20211229-2124,4143.2,3238
Air India,5,2,2022,5,13:30,12:40,jaipur,chennai,23h 10m,E,1 stop,3238,20211229-2124,4143.2,3238
SpiceJet,5,2,2022,5,09:40,21:45,jaipur,chennai,12h 05m,E,1 stop,3824,20211229-2124,4143.2,3238
