airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
IndiGo,31,1,2022,0,19:00,01:00,jaipur,chennai,6h 00m,E,1 stop,3917,20211229-2120,4348.133333333333,3238
IndiGo,31,1,2022,0,04:50,11:15,jaipur,chennai,6h 25m,E,1 stop,3919,20211229-2120,4348.133333333333,3238
IndiGo,31,1,2022,0,22:25,07:40,jaipur,chennai,9h 15m,E,1 stop,3972,20211229-2120,4348.133333333333,3238
Air India,31,1,2022,0,19:35,08:55,jaipur,chennai,13h 20m,E,1 stop,4182,20211229-2120,4348.133333333333,3238
Air India,31,1,2022,0,19:35,12:40,jaipur,chennai,17h 05m,E,1 stop,4301,20211229-2120,4348.133333333333,3238
IndiGo,31,1,2022,0,06:20,12:30,jaipur,chennai,6h 10m,E,1 stop,5189,20211229-2120,4348.133333333333,3238
IndiGo,31,1,2022,0,14:15,21:35,jaipur,chennai,7h 20m,E,1 stop,5961,20211229-2120,4348.133333333333,3238
IndiGo,31,1,2022,0,14:15,23:15,jaipur,chennai,9h 00m,E,1 stop,3238,20211229-2120,4348.133333333333,3238
IndiGo,31,1,2022,0,14:15,01:00,jaipur,chennai,10h 45m,E,1 stop,3836,20211229-2120,4348.133333333333,3238
IndiGo,31,1,2022,0,06:20,17:10,jaipur,chennai,10h 50m,E,1 stop,3887,20211229-2120,4348.133333333333,3238
GoFirst,31,1,2022,0,08:45,22:20,jaipur,chennai,13h 35m,E,1 stop,3889,20211229-2120,4348.133333333333,3238
SpiceJet,31,1,2022,0,22:15,08:00,jaipur,chennai,9h 45m,E,1 stop,4099,20211229-2120,4348.133333333333,3238
SpiceJet,31,1,2022,0,08:30,21:20,jaipur,chennai,12h 50m,E,1 stop,4214,20211229-2120,4348.133333333333,3238
SpiceJet,31,1,2022,0,22:15,21:20,jaipur,chennai,23h 05m,E,1 stop,4740,20211229-2120,4348.133333333333,3238
SpiceJet,31,1,2022,0,08:30,08:00,jaipur,chennai,23h 30m,E,1 stop,5878,20211229-2120,4348.133333333333,3238
