airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,10,2,2022,3,19:35,08:55,jaipur,chennai,13h 20m,E,1 stop,3822,20211229-2128,3703.4666666666667,3143
Air India,10,2,2022,3,19:35,12:40,jaipur,chennai,17h 05m,E,1 stop,3824,20211229-2128,3703.4666666666667,3143
IndiGo,10,2,2022,3,06:20,12:30,jaipur,chennai,6h 10m,E,1 stop,3824,20211229-2128,3703.4666666666667,3143
IndiGo,10,2,2022,3,06:20,17:10,jaipur,chennai,10h 50m,E,1 stop,3865,20211229-2128,3703.4666666666667,3143
GoFirst,10,2,2022,3,21:45,07:40,jaipur,chennai,9h 55m,E,1 stop,4054,20211229-2128,3703.4666666666667,3143
Air India,10,2,2022,3,03:45,08:55,jaipur,chennai,5h 10m,E,1 stop,4162,20211229-2128,3703.4666666666667,3143
Air India,10,2,2022,3,13:30,08:55,jaipur,chennai,19h 25m,E,1 stop,3143,20211229-2128,3703.4666666666667,3143
Air India,10,2,2022,3,13:30,12:40,jaipur,chennai,23h 10m,E,1 stop,3824,20211229-2128,3703.4666666666667,3143
IndiGo,10,2,2022,3,04:50,11:15,jaipur,chennai,6h 25m,E,1 stop,4094,20211229-2128,3703.4666666666667,3143
SpiceJet,10,2,2022,3,22:15,08:00,jaipur,chennai,9h 45m,E,1 stop,3143,20211229-2128,3703.4666666666667,3143
"SpiceJet, Vistara",10,2,2022,3,08:30,19:55,jaipur,chennai,11h 25m,E,1 stop,3380,20211229-2128,3703.4666666666667,3143
GoFirst,10,2,2022,3,08:45,22:20,jaipur,chennai,13h 35m,E,1 stop,3532,20211229-2128,3703.4666666666667,3143
Air India,10,2,2022,3,03:45,12:40,jaipur,chennai,8h 55m,E,1 stop,3592,20211229-2128,3703.4666666666667,3143
IndiGo,10,2,2022,3,05:15,10:25,jaipur,chennai,5h 10m,E,1 stop,3615,20211229-2128,3703.4666666666667,3143
Air India,10,2,2022,3,13:30,19:00,jaipur,chennai,5h 30m,E,1 stop,3678,20211229-2128,3703.4666666666667,3143
