airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
IndiGo,7,1,2022,4,09:55,12:25,jaipur,chennai,2h 30m,E,direct,4843,20211229-2007,7316.4,4843
AirAsia India,7,1,2022,4,12:25,15:25,jaipur,chennai,3h 00m,E,direct,5711,20211229-2007,7316.4,4843
SpiceJet,7,1,2022,4,11:10,21:20,jaipur,chennai,10h 10m,E,1 stop,7679,20211229-2007,7316.4,4843
SpiceJet,7,1,2022,4,22:15,09:50,jaipur,chennai,11h 35m,E,1 stop,7688,20211229-2007,7316.4,4843
SpiceJet,7,1,2022,4,09:40,21:45,jaipur,chennai,12h 05m,E,1 stop,7736,20211229-2007,7316.4,4843
SpiceJet,7,1,2022,4,11:10,09:50,jaipur,chennai,22h 40m,E,1 stop,7946,20211229-2007,7316.4,4843
SpiceJet,7,1,2022,4,22:15,21:20,jaipur,chennai,23h 05m,E,1 stop,8294,20211229-2007,7316.4,4843
SpiceJet,7,1,2022,4,18:15,00:15,jaipur,chennai,6h 00m,E,direct,9329,20211229-2007,7316.4,4843
SpiceJet,7,1,2022,4,18:15,00:15,jaipur,chennai,6h 00m,E,1 stop,4843,20211229-2007,7316.4,4843
IndiGo,7,1,2022,4,06:20,12:30,jaipur,chennai,6h 10m,E,1 stop,6645,20211229-2007,7316.4,4843
IndiGo,7,1,2022,4,05:15,10:25,jaipur,chennai,5h 10m,E,1 stop,7736,20211229-2007,7316.4,4843
IndiGo,7,1,2022,4,18:30,23:45,jaipur,chennai,5h 15m,E,1 stop,7737,20211229-2007,7316.4,4843
IndiGo,7,1,2022,4,19:00,01:00,jaipur,chennai,6h 00m,E,1 stop,7737,20211229-2007,7316.4,4843
IndiGo,7,1,2022,4,14:20,20:25,jaipur,chennai,6h 05m,E,1 stop,7787,20211229-2007,7316.4,4843
IndiGo,7,1,2022,4,04:50,11:15,jaipur,chennai,6h 25m,E,1 stop,8035,20211229-2007,7316.4,4843
