airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,28,6,2022,1,17:00,23:35,jaipur,chennai,6h 35m,E,1 stop,3703,20211229-2324,9943.733333333334,3703
Air India,28,6,2022,1,20:35,23:35,jaipur,chennai,27h 00m,E,1 stop,4079,20211229-2324,9943.733333333334,3703
Air India,28,6,2022,1,07:35,23:35,jaipur,chennai,16h 00m,E,1 stop,4107,20211229-2324,9943.733333333334,3703
AirAsia India,28,6,2022,1,20:10,22:50,jaipur,chennai,2h 40m,E,direct,4114,20211229-2324,9943.733333333334,3703
IndiGo,28,6,2022,1,14:10,20:20,jaipur,chennai,6h 10m,E,1 stop,4122,20211229-2324,9943.733333333334,3703
IndiGo,28,6,2022,1,19:50,02:05,jaipur,chennai,6h 15m,E,1 stop,4170,20211229-2324,9943.733333333334,3703
IndiGo,28,6,2022,1,14:10,21:40,jaipur,chennai,7h 30m,E,1 stop,4316,20211229-2324,9943.733333333334,3703
IndiGo,28,6,2022,1,07:35,15:40,jaipur,chennai,8h 05m,E,1 stop,4347,20211229-2324,9943.733333333334,3703
IndiGo,28,6,2022,1,14:10,23:20,jaipur,chennai,9h 10m,E,1 stop,4347,20211229-2324,9943.733333333334,3703
IndiGo,28,6,2022,1,07:35,19:15,jaipur,chennai,11h 40m,E,1 stop,4356,20211229-2324,9943.733333333334,3703
IndiGo,28,6,2022,1,14:10,02:05,jaipur,chennai,11h 55m,E,1 stop,4645,20211229-2324,9943.733333333334,3703
Air India,28,6,2022,1,17:00,08:00,jaipur,chennai,39h 00m,E,2 stops,90930,20211229-2324,9943.733333333334,3703
Air India,28,6,2022,1,17:00,08:00,jaipur,chennai,39h 00m,E,2 stops,3703,20211229-2324,9943.733333333334,3703
Air India,28,6,2022,1,17:00,08:00,jaipur,chennai,15h 00m,E,2 stops,3919,20211229-2324,9943.733333333334,3703
GoFirst,28,6,2022,1,18:45,07:45,jaipur,chennai,13h 00m,E,1 stop,4298,20211229-2324,9943.733333333334,3703
