airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
SpiceJet,3,1,2022,0,22:15,08:00,jaipur,chennai,9h 45m,E,1 stop,7648,20211229-2002,8370.533333333333,7628
SpiceJet,3,1,2022,0,08:30,21:20,jaipur,chennai,12h 50m,E,1 stop,7653,20211229-2002,8370.533333333333,7628
SpiceJet,3,1,2022,0,22:15,21:20,jaipur,chennai,23h 05m,E,1 stop,7656,20211229-2002,8370.533333333333,7628
SpiceJet,3,1,2022,0,08:30,08:00,jaipur,chennai,23h 30m,E,1 stop,7659,20211229-2002,8370.533333333333,7628
IndiGo,3,1,2022,0,04:50,11:15,jaipur,chennai,6h 25m,E,1 stop,7820,20211229-2002,8370.533333333333,7628
IndiGo,3,1,2022,0,17:40,00:25,jaipur,chennai,6h 45m,E,1 stop,8982,20211229-2002,8370.533333333333,7628
IndiGo,3,1,2022,0,18:10,01:00,jaipur,chennai,6h 50m,E,1 stop,9484,20211229-2002,8370.533333333333,7628
IndiGo,3,1,2022,0,14:15,21:35,jaipur,chennai,7h 20m,E,1 stop,7628,20211229-2002,8370.533333333333,7628
IndiGo,3,1,2022,0,18:10,02:15,jaipur,chennai,8h 05m,E,1 stop,7653,20211229-2002,8370.533333333333,7628
IndiGo,3,1,2022,0,14:15,23:15,jaipur,chennai,9h 00m,E,1 stop,7656,20211229-2002,8370.533333333333,7628
IndiGo,3,1,2022,0,22:25,07:40,jaipur,chennai,9h 15m,E,1 stop,7659,20211229-2002,8370.533333333333,7628
GoFirst,3,1,2022,0,08:45,22:20,jaipur,chennai,13h 35m,E,1 stop,7820,20211229-2002,8370.533333333333,7628
IndiGo,3,1,2022,0,06:20,12:30,jaipur,chennai,6h 10m,E,1 stop,9484,20211229-2002,8370.533333333333,7628
IndiGo,3,1,2022,0,22:20,08:20,jaipur,chennai,10h 00m,E,1 stop,9900,20211229-2002,8370.533333333333,7628
IndiGo,3,1,2022,0,04:50,15:05,jaipur,chennai,10h 15m,E,1 stop,10856,20211229-2002,8370.533333333333,7628
