airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
IndiGo,9,1,2022,6,09:55,12:25,jaipur,chennai,2h 30m,E,direct,5711,20211229-2009,7531.733333333334,4711
AirAsia India,9,1,2022,6,12:25,15:25,jaipur,chennai,3h 00m,E,direct,7679,20211229-2009,7531.733333333334,4711
SpiceJet,9,1,2022,6,09:40,21:45,jaipur,chennai,12h 05m,E,1 stop,7688,20211229-2009,7531.733333333334,4711
IndiGo,9,1,2022,6,06:20,12:30,jaipur,chennai,6h 10m,E,1 stop,7736,20211229-2009,7531.733333333334,4711
IndiGo,9,1,2022,6,05:15,10:25,jaipur,chennai,5h 10m,E,1 stop,7946,20211229-2009,7531.733333333334,4711
IndiGo,9,1,2022,6,18:30,23:45,jaipur,chennai,5h 15m,E,1 stop,8145,20211229-2009,7531.733333333334,4711
IndiGo,9,1,2022,6,14:20,20:25,jaipur,chennai,6h 05m,E,1 stop,8145,20211229-2009,7531.733333333334,4711
IndiGo,9,1,2022,6,04:50,11:15,jaipur,chennai,6h 25m,E,1 stop,8294,20211229-2009,7531.733333333334,4711
IndiGo,9,1,2022,6,19:30,01:55,jaipur,chennai,6h 25m,E,1 stop,9329,20211229-2009,7531.733333333334,4711
IndiGo,9,1,2022,6,05:15,12:00,jaipur,chennai,6h 45m,E,1 stop,4711,20211229-2009,7531.733333333334,4711
IndiGo,9,1,2022,6,18:10,01:00,jaipur,chennai,6h 50m,E,1 stop,6645,20211229-2009,7531.733333333334,4711
IndiGo,9,1,2022,6,12:00,19:15,jaipur,chennai,7h 15m,E,1 stop,7736,20211229-2009,7531.733333333334,4711
IndiGo,9,1,2022,6,14:20,21:45,jaipur,chennai,7h 25m,E,1 stop,7737,20211229-2009,7531.733333333334,4711
IndiGo,9,1,2022,6,07:40,15:40,jaipur,chennai,8h 00m,E,1 stop,7737,20211229-2009,7531.733333333334,4711
IndiGo,9,1,2022,6,18:10,02:15,jaipur,chennai,8h 05m,E,1 stop,7737,20211229-2009,7531.733333333334,4711
