airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
SpiceJet,2,1,2022,6,08:30,21:20,jaipur,chennai,12h 50m,E,1 stop,7648,20211229-2001,59491.53333333333,7628
SpiceJet,2,1,2022,6,08:30,08:00,jaipur,chennai,23h 30m,E,1 stop,7653,20211229-2001,59491.53333333333,7628
GoFirst,2,1,2022,6,08:45,22:20,jaipur,chennai,13h 35m,E,1 stop,7656,20211229-2001,59491.53333333333,7628
IndiGo,2,1,2022,6,17:40,00:25,jaipur,chennai,6h 45m,E,1 stop,7659,20211229-2001,59491.53333333333,7628
IndiGo,2,1,2022,6,04:50,11:15,jaipur,chennai,6h 25m,E,1 stop,7808,20211229-2001,59491.53333333333,7628
IndiGo,2,1,2022,6,09:55,12:25,jaipur,chennai,2h 30m,E,direct,7820,20211229-2001,59491.53333333333,7628
AirAsia India,2,1,2022,6,20:10,22:50,jaipur,chennai,2h 40m,E,direct,9484,20211229-2001,59491.53333333333,7628
IndiGo,2,1,2022,6,10:50,18:15,jaipur,chennai,7h 25m,E,1 stop,10620,20211229-2001,59491.53333333333,7628
Air India,2,1,2022,6,19:35,19:00,jaipur,chennai,23h 25m,E,1 stop,10856,20211229-2001,59491.53333333333,7628
IndiGo,2,1,2022,6,05:15,10:25,jaipur,chennai,5h 10m,E,1 stop,11153,20211229-2001,59491.53333333333,7628
IndiGo,2,1,2022,6,05:15,12:00,jaipur,chennai,6h 45m,E,1 stop,773420,20211229-2001,59491.53333333333,7628
IndiGo,2,1,2022,6,07:40,11:15,jaipur,chennai,27h 35m,E,2 stops,7628,20211229-2001,59491.53333333333,7628
IndiGo,2,1,2022,6,10:50,17:10,jaipur,chennai,6h 20m,E,1 stop,7653,20211229-2001,59491.53333333333,7628
"AirAsia India, SpiceJet",2,1,2022,6,23:50,09:10,jaipur,chennai,9h 20m,E,1 stop,7656,20211229-2001,59491.53333333333,7628
IndiGo,2,1,2022,6,19:45,11:15,jaipur,chennai,15h 30m,E,2 stops,7659,20211229-2001,59491.53333333333,7628
