airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,3,2,2022,3,19:35,08:55,jaipur,chennai,13h 20m,E,1 stop,3238,20211229-2122,3839.266666666667,3238
Air India,3,2,2022,3,19:35,12:40,jaipur,chennai,17h 05m,E,1 stop,3822,20211229-2122,3839.266666666667,3238
IndiGo,3,2,2022,3,19:00,01:00,jaipur,chennai,6h 00m,E,1 stop,3824,20211229-2122,3839.266666666667,3238
IndiGo,3,2,2022,3,06:20,12:30,jaipur,chennai,6h 10m,E,1 stop,3824,20211229-2122,3839.266666666667,3238
IndiGo,3,2,2022,3,14:15,21:35,jaipur,chennai,7h 20m,E,1 stop,3845,20211229-2122,3839.266666666667,3238
IndiGo,3,2,2022,3,14:15,23:15,jaipur,chennai,9h 00m,E,1 stop,3865,20211229-2122,3839.266666666667,3238
IndiGo,3,2,2022,3,14:15,01:00,jaipur,chennai,10h 45m,E,1 stop,3908,20211229-2122,3839.266666666667,3238
IndiGo,3,2,2022,3,06:20,17:10,jaipur,chennai,10h 50m,E,1 stop,4054,20211229-2122,3839.266666666667,3238
IndiGo,3,2,2022,3,19:00,06:30,jaipur,chennai,11h 30m,E,1 stop,4094,20211229-2122,3839.266666666667,3238
GoFirst,3,2,2022,3,21:45,07:40,jaipur,chennai,9h 55m,E,1 stop,4162,20211229-2122,3839.266666666667,3238
GoFirst,3,2,2022,3,08:45,22:20,jaipur,chennai,13h 35m,E,1 stop,4222,20211229-2122,3839.266666666667,3238
SpiceJet,3,2,2022,3,22:15,08:00,jaipur,chennai,9h 45m,E,1 stop,3238,20211229-2122,3839.266666666667,3238
SpiceJet,3,2,2022,3,22:15,21:20,jaipur,chennai,23h 05m,E,1 stop,3824,20211229-2122,3839.266666666667,3238
IndiGo,3,2,2022,3,22:25,07:40,jaipur,chennai,9h 15m,E,1 stop,3824,20211229-2122,3839.266666666667,3238
Air India,3,2,2022,3,03:45,08:55,jaipur,chennai,5h 10m,E,1 stop,3845,20211229-2122,3839.266666666667,3238
