airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,16,2,2022,2,07:35,08:55,jaipur,chennai,25h 20m,E,1 stop,3131,20211229-2133,9773.733333333334,3131
Air India,16,2,2022,2,20:35,08:55,jaipur,chennai,12h 20m,E,1 stop,3786,20211229-2133,9773.733333333334,3131
Air India,16,2,2022,2,20:35,12:40,jaipur,chennai,16h 05m,E,1 stop,3871,20211229-2133,9773.733333333334,3131
IndiGo,16,2,2022,2,05:15,10:25,jaipur,chennai,5h 10m,E,1 stop,4054,20211229-2133,9773.733333333334,3131
IndiGo,16,2,2022,2,19:00,01:00,jaipur,chennai,6h 00m,E,1 stop,4094,20211229-2133,9773.733333333334,3131
IndiGo,16,2,2022,2,04:50,11:15,jaipur,chennai,6h 25m,E,1 stop,94301,20211229-2133,9773.733333333334,3131
IndiGo,16,2,2022,2,19:30,01:55,jaipur,chennai,6h 25m,E,1 stop,3131,20211229-2133,9773.733333333334,3131
IndiGo,16,2,2022,2,05:15,12:00,jaipur,chennai,6h 45m,E,1 stop,3133,20211229-2133,9773.733333333334,3131
IndiGo,16,2,2022,2,14:15,21:35,jaipur,chennai,7h 20m,E,1 stop,3822,20211229-2133,9773.733333333334,3131
IndiGo,16,2,2022,2,07:40,15:40,jaipur,chennai,8h 00m,E,1 stop,3824,20211229-2133,9773.733333333334,3131
IndiGo,16,2,2022,2,14:20,23:20,jaipur,chennai,9h 00m,E,1 stop,3824,20211229-2133,9773.733333333334,3131
IndiGo,16,2,2022,2,14:15,23:15,jaipur,chennai,9h 00m,E,1 stop,3845,20211229-2133,9773.733333333334,3131
IndiGo,16,2,2022,2,14:15,01:00,jaipur,chennai,10h 45m,E,1 stop,3865,20211229-2133,9773.733333333334,3131
IndiGo,16,2,2022,2,06:20,17:10,jaipur,chennai,10h 50m,E,1 stop,3871,20211229-2133,9773.733333333334,3131
Air India,16,2,2022,2,07:35,19:00,jaipur,chennai,11h 25m,E,1 stop,4054,20211229-2133,9773.733333333334,3131
