airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,13,2,2022,6,07:35,08:55,jaipur,chennai,25h 20m,E,1 stop,3131,20211229-2130,9771.0,3131
Air India,13,2,2022,6,20:35,08:55,jaipur,chennai,12h 20m,E,1 stop,3786,20211229-2130,9771.0,3131
Air India,13,2,2022,6,20:35,12:40,jaipur,chennai,16h 05m,E,1 stop,3871,20211229-2130,9771.0,3131
IndiGo,13,2,2022,6,06:20,12:30,jaipur,chennai,6h 10m,E,1 stop,4054,20211229-2130,9771.0,3131
IndiGo,13,2,2022,6,06:20,17:10,jaipur,chennai,10h 50m,E,1 stop,4094,20211229-2130,9771.0,3131
Air India,13,2,2022,6,20:35,19:00,jaipur,chennai,22h 25m,E,1 stop,94301,20211229-2130,9771.0,3131
GoFirst,13,2,2022,6,08:45,22:20,jaipur,chennai,13h 35m,E,1 stop,3131,20211229-2130,9771.0,3131
IndiGo,13,2,2022,6,22:25,07:40,jaipur,chennai,9h 15m,E,1 stop,3238,20211229-2130,9771.0,3131
SpiceJet,13,2,2022,6,09:40,21:45,jaipur,chennai,12h 05m,E,1 stop,3822,20211229-2130,9771.0,3131
SpiceJet,13,2,2022,6,09:40,09:10,jaipur,chennai,23h 30m,E,1 stop,3824,20211229-2130,9771.0,3131
Air India,13,2,2022,6,20:35,23:35,jaipur,chennai,27h 00m,E,1 stop,3824,20211229-2130,9771.0,3131
IndiGo,13,2,2022,6,04:50,11:15,jaipur,chennai,6h 25m,E,1 stop,3845,20211229-2130,9771.0,3131
IndiGo,13,2,2022,6,06:20,15:05,jaipur,chennai,8h 45m,E,2 stops,3865,20211229-2130,9771.0,3131
IndiGo,13,2,2022,6,07:40,23:50,jaipur,chennai,16h 10m,E,3 stops,3871,20211229-2130,9771.0,3131
Air India,13,2,2022,6,07:35,19:00,jaipur,chennai,11h 25m,E,1 stop,3908,20211229-2130,9771.0,3131
