airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,4,2,2022,4,10:15,12:50,jaipur,Bengaluru,2h 35m,E,direct,3131,20211230-1239,3880.2,3131
IndiGo,4,2,2022,4,18:30,21:05,jaipur,Bengaluru,2h 35m,E,direct,3460,20211230-1239,3880.2,3131
IndiGo,4,2,2022,4,05:15,07:50,jaipur,Bengaluru,2h 35m,E,direct,3490,20211230-1239,3880.2,3131
IndiGo,4,2,2022,4,12:00,14:35,jaipur,Bengaluru,2h 35m,E,direct,3495,20211230-1239,3880.2,3131
IndiGo,4,2,2022,4,22:20,01:00,jaipur,Bengaluru,2h 40m,E,direct,3495,20211230-1239,3880.2,3131
AirAsia India,4,2,2022,4,17:15,20:50,jaipur,Bengaluru,3h 35m,E,1 stop,3503,20211230-1239,3880.2,3131
AirAsia India,4,2,2022,4,11:50,15:30,jaipur,Bengaluru,3h 40m,E,1 stop,3533,20211230-1239,3880.2,3131
AirAsia India,4,2,2022,4,10:25,14:45,jaipur,Bengaluru,4h 20m,E,1 stop,3545,20211230-1239,3880.2,3131
AirAsia India,4,2,2022,4,12:25,17:00,jaipur,Bengaluru,4h 35m,E,1 stop,3691,20211230-1239,3880.2,3131
GoFirst,4,2,2022,4,21:30,00:00,jaipur,Bengaluru,2h 30m,E,direct,3731,20211230-1239,3880.2,3131
AirAsia India,4,2,2022,4,17:15,20:50,jaipur,Bengaluru,3h 35m,E,direct,3857,20211230-1239,3880.2,3131
AirAsia India,4,2,2022,4,11:50,15:30,jaipur,Bengaluru,3h 40m,E,direct,9077,20211230-1239,3880.2,3131
AirAsia India,4,2,2022,4,10:25,14:45,jaipur,Bengaluru,4h 20m,E,direct,3131,20211230-1239,3880.2,3131
AirAsia India,4,2,2022,4,12:25,17:00,jaipur,Bengaluru,4h 35m,E,direct,3525,20211230-1239,3880.2,3131
IndiGo,4,2,2022,4,14:10,20:55,jaipur,Bengaluru,6h 45m,E,1 stop,3539,20211230-1239,3880.2,3131
