airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
IndiGo,29,1,2022,5,12:00,14:35,jaipur,Bengaluru,2h 35m,E,direct,3520,20211230-1232,3805.3333333333335,3486
IndiGo,29,1,2022,5,05:15,07:50,jaipur,Bengaluru,2h 35m,E,direct,3539,20211230-1232,3805.3333333333335,3486
IndiGo,29,1,2022,5,22:20,01:00,jaipur,Bengaluru,2h 40m,E,direct,3689,20211230-1232,3805.3333333333335,3486
IndiGo,29,1,2022,5,04:50,09:35,jaipur,Bengaluru,4h 45m,E,1 stop,3749,20211230-1232,3805.3333333333335,3486
IndiGo,29,1,2022,5,06:20,11:20,jaipur,Bengaluru,5h 00m,E,1 stop,3772,20211230-1232,3805.3333333333335,3486
IndiGo,29,1,2022,5,17:40,22:50,jaipur,Bengaluru,5h 10m,E,1 stop,3835,20211230-1232,3805.3333333333335,3486
IndiGo,29,1,2022,5,04:50,10:35,jaipur,Bengaluru,5h 45m,E,1 stop,3835,20211230-1232,3805.3333333333335,3486
IndiGo,29,1,2022,5,09:55,15:40,jaipur,Bengaluru,5h 45m,E,1 stop,3837,20211230-1232,3805.3333333333335,3486
IndiGo,29,1,2022,5,19:30,01:45,jaipur,Bengaluru,6h 15m,E,1 stop,5549,20211230-1232,3805.3333333333335,3486
IndiGo,29,1,2022,5,14:15,20:35,jaipur,Bengaluru,6h 20m,E,1 stop,3486,20211230-1232,3805.3333333333335,3486
IndiGo,29,1,2022,5,12:40,19:00,jaipur,Bengaluru,6h 20m,E,1 stop,3520,20211230-1232,3805.3333333333335,3486
IndiGo,29,1,2022,5,17:00,23:30,jaipur,Bengaluru,6h 30m,E,1 stop,3539,20211230-1232,3805.3333333333335,3486
IndiGo,29,1,2022,5,14:10,20:55,jaipur,Bengaluru,6h 45m,E,1 stop,3689,20211230-1232,3805.3333333333335,3486
IndiGo,29,1,2022,5,12:40,19:00,jaipur,Bengaluru,6h 20m,E,1 stop,3749,20211230-1232,3805.3333333333335,3486
IndiGo,29,1,2022,5,14:20,21:15,jaipur,Bengaluru,6h 55m,E,1 stop,3772,20211230-1232,3805.3333333333335,3486
