airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
IndiGo,20,2,2022,6,22:25,06:25,jaipur,Bengaluru,8h 00m,E,1 stop,3083,20211230-1349,3543.866666666667,3067
Air India,20,2,2022,6,10:15,12:50,jaipur,Bengaluru,2h 35m,E,direct,3083,20211230-1349,3543.866666666667,3067
IndiGo,20,2,2022,6,05:15,07:50,jaipur,Bengaluru,2h 35m,E,direct,3233,20211230-1349,3543.866666666667,3067
IndiGo,20,2,2022,6,14:10,20:55,jaipur,Bengaluru,6h 45m,E,1 stop,3293,20211230-1349,3543.866666666667,3067
AirAsia India,20,2,2022,6,17:15,20:50,jaipur,Bengaluru,3h 35m,E,1 stop,3316,20211230-1349,3543.866666666667,3067
AirAsia India,20,2,2022,6,10:25,14:45,jaipur,Bengaluru,4h 20m,E,1 stop,3365,20211230-1349,3543.866666666667,3067
AirAsia India,20,2,2022,6,17:15,20:50,jaipur,Bengaluru,3h 35m,E,direct,5063,20211230-1349,3543.866666666667,3067
AirAsia India,20,2,2022,6,10:25,14:45,jaipur,Bengaluru,4h 20m,E,direct,5083,20211230-1349,3543.866666666667,3067
IndiGo,20,2,2022,6,18:50,23:30,jaipur,Bengaluru,4h 40m,E,1 stop,3067,20211230-1349,3543.866666666667,3067
IndiGo,20,2,2022,6,04:50,09:35,jaipur,Bengaluru,4h 45m,E,1 stop,3129,20211230-1349,3543.866666666667,3067
IndiGo,20,2,2022,6,04:50,10:35,jaipur,Bengaluru,5h 45m,E,1 stop,3460,20211230-1349,3543.866666666667,3067
IndiGo,20,2,2022,6,09:55,15:40,jaipur,Bengaluru,5h 45m,E,1 stop,3490,20211230-1349,3543.866666666667,3067
IndiGo,20,2,2022,6,19:30,01:45,jaipur,Bengaluru,6h 15m,E,1 stop,3495,20211230-1349,3543.866666666667,3067
IndiGo,20,2,2022,6,12:40,19:00,jaipur,Bengaluru,6h 20m,E,1 stop,3495,20211230-1349,3543.866666666667,3067
IndiGo,20,2,2022,6,14:20,21:15,jaipur,Bengaluru,6h 55m,E,1 stop,3503,20211230-1349,3543.866666666667,3067
