airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
IndiGo,19,1,2022,2,14:15,22:15,jaipur,Bengaluru,8h 00m,E,1 stop,4379,20211230-1220,4923.6,4354
IndiGo,19,1,2022,2,14:15,00:05,jaipur,Bengaluru,9h 50m,E,1 stop,4379,20211230-1220,4923.6,4354
IndiGo,19,1,2022,2,14:10,20:55,jaipur,Bengaluru,6h 45m,E,1 stop,4589,20211230-1220,4923.6,4354
IndiGo,19,1,2022,2,22:25,06:25,jaipur,Bengaluru,8h 00m,E,1 stop,4612,20211230-1220,4923.6,4354
IndiGo,19,1,2022,2,05:15,07:50,jaipur,Bengaluru,2h 35m,E,direct,4709,20211230-1220,4923.6,4354
IndiGo,19,1,2022,2,12:00,14:35,jaipur,Bengaluru,2h 35m,E,direct,4709,20211230-1220,4923.6,4354
IndiGo,19,1,2022,2,22:20,01:00,jaipur,Bengaluru,2h 40m,E,direct,5677,20211230-1220,4923.6,4354
GoFirst,19,1,2022,2,08:45,14:10,jaipur,Bengaluru,5h 25m,E,1 stop,6379,20211230-1220,4923.6,4354
GoFirst,19,1,2022,2,08:45,16:10,jaipur,Bengaluru,7h 25m,E,1 stop,7279,20211230-1220,4923.6,4354
IndiGo,19,1,2022,2,04:50,09:35,jaipur,Bengaluru,4h 45m,E,1 stop,4354,20211230-1220,4923.6,4354
IndiGo,19,1,2022,2,19:30,01:45,jaipur,Bengaluru,6h 15m,E,1 stop,4454,20211230-1220,4923.6,4354
IndiGo,19,1,2022,2,04:50,13:20,jaipur,Bengaluru,8h 30m,E,1 stop,4612,20211230-1220,4923.6,4354
GoFirst,19,1,2022,2,21:45,07:40,jaipur,Bengaluru,9h 55m,E,1 stop,4379,20211230-1220,4923.6,4354
GoFirst,19,1,2022,2,08:45,19:40,jaipur,Bengaluru,10h 55m,E,1 stop,4658,20211230-1220,4923.6,4354
GoFirst,19,1,2022,2,08:45,22:45,jaipur,Bengaluru,14h 00m,E,1 stop,4685,20211230-1220,4923.6,4354
