airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
IndiGo,15,1,2022,5,12:00,14:35,jaipur,Bengaluru,2h 35m,E,direct,7679,20211230-1215,7819.933333333333,4900
IndiGo,15,1,2022,5,22:20,01:00,jaipur,Bengaluru,2h 40m,E,direct,7688,20211230-1215,7819.933333333333,4900
IndiGo,15,1,2022,5,04:50,09:35,jaipur,Bengaluru,4h 45m,E,1 stop,7736,20211230-1215,7819.933333333333,4900
IndiGo,15,1,2022,5,04:50,10:35,jaipur,Bengaluru,5h 45m,E,1 stop,7946,20211230-1215,7819.933333333333,4900
GoFirst,15,1,2022,5,21:15,07:40,jaipur,Bengaluru,10h 25m,E,1 stop,8177,20211230-1215,7819.933333333333,4900
IndiGo,15,1,2022,5,06:20,11:20,jaipur,Bengaluru,5h 00m,E,1 stop,8177,20211230-1215,7819.933333333333,4900
IndiGo,15,1,2022,5,09:55,15:40,jaipur,Bengaluru,5h 45m,E,1 stop,8264,20211230-1215,7819.933333333333,4900
IndiGo,15,1,2022,5,09:55,17:35,jaipur,Bengaluru,7h 40m,E,1 stop,9329,20211230-1215,7819.933333333333,4900
AirAsia India,15,1,2022,5,10:25,21:55,jaipur,Bengaluru,11h 30m,E,1 stop,4900,20211230-1215,7819.933333333333,4900
AirAsia India,15,1,2022,5,10:25,23:15,jaipur,Bengaluru,12h 50m,E,1 stop,7679,20211230-1215,7819.933333333333,4900
Multiple Airlines,15,1,2022,5,08:30,23:30,jaipur,Bengaluru,15h 00m,E,2 stops,7688,20211230-1215,7819.933333333333,4900
IndiGo,15,1,2022,5,14:10,20:55,jaipur,Bengaluru,6h 45m,E,1 stop,7736,20211230-1215,7819.933333333333,4900
IndiGo,15,1,2022,5,19:30,01:45,jaipur,Bengaluru,6h 15m,E,1 stop,7946,20211230-1215,7819.933333333333,4900
IndiGo,15,1,2022,5,14:20,21:15,jaipur,Bengaluru,6h 55m,E,1 stop,8177,20211230-1215,7819.933333333333,4900
IndiGo,15,1,2022,5,07:40,15:25,jaipur,Bengaluru,7h 45m,E,1 stop,8177,20211230-1215,7819.933333333333,4900
