airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
IndiGo,8,2,2022,1,05:15,07:50,jaipur,Bengaluru,2h 35m,E,direct,3525,20211230-1244,3926.2,3520
AirAsia India,8,2,2022,1,11:50,15:30,jaipur,Bengaluru,3h 40m,E,1 stop,3539,20211230-1244,3926.2,3520
AirAsia India,8,2,2022,1,10:25,14:45,jaipur,Bengaluru,4h 20m,E,1 stop,3539,20211230-1244,3926.2,3520
AirAsia India,8,2,2022,1,12:10,16:40,jaipur,Bengaluru,4h 30m,E,1 stop,3689,20211230-1244,3926.2,3520
GoFirst,8,2,2022,1,21:30,23:59,jaipur,Bengaluru,2h 29m,E,direct,3749,20211230-1244,3926.2,3520
AirAsia India,8,2,2022,1,11:50,15:30,jaipur,Bengaluru,3h 40m,E,direct,3772,20211230-1244,3926.2,3520
AirAsia India,8,2,2022,1,10:25,14:45,jaipur,Bengaluru,4h 20m,E,direct,3837,20211230-1244,3926.2,3520
AirAsia India,8,2,2022,1,12:10,16:40,jaipur,Bengaluru,4h 30m,E,direct,5528,20211230-1244,3926.2,3520
IndiGo,8,2,2022,1,14:10,20:55,jaipur,Bengaluru,6h 45m,E,1 stop,5539,20211230-1244,3926.2,3520
IndiGo,8,2,2022,1,04:50,09:35,jaipur,Bengaluru,4h 45m,E,1 stop,3520,20211230-1244,3926.2,3520
IndiGo,8,2,2022,1,06:20,11:20,jaipur,Bengaluru,5h 00m,E,1 stop,3540,20211230-1244,3926.2,3520
IndiGo,8,2,2022,1,09:55,15:40,jaipur,Bengaluru,5h 45m,E,1 stop,3540,20211230-1244,3926.2,3520
IndiGo,8,2,2022,1,04:50,10:35,jaipur,Bengaluru,5h 45m,E,1 stop,3734,20211230-1244,3926.2,3520
IndiGo,8,2,2022,1,19:30,01:45,jaipur,Bengaluru,6h 15m,E,1 stop,3902,20211230-1244,3926.2,3520
IndiGo,8,2,2022,1,12:40,19:00,jaipur,Bengaluru,6h 20m,E,1 stop,3940,20211230-1244,3926.2,3520
