airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
IndiGo,30,3,2022,2,22:25,06:20,jaipur,Bengaluru,7h 55m,E,1 stop,2980,20211230-1503,3563.266666666667,2965
IndiGo,30,3,2022,2,12:00,14:25,jaipur,Bengaluru,2h 25m,E,direct,2980,20211230-1503,3563.266666666667,2965
IndiGo,30,3,2022,2,05:30,08:00,jaipur,Bengaluru,2h 30m,E,direct,3130,20211230-1503,3563.266666666667,2965
IndiGo,30,3,2022,2,22:20,00:50,jaipur,Bengaluru,2h 30m,E,direct,3190,20211230-1503,3563.266666666667,2965
IndiGo,30,3,2022,2,18:30,21:10,jaipur,Bengaluru,2h 40m,E,direct,3205,20211230-1503,3563.266666666667,2965
IndiGo,30,3,2022,2,14:00,21:00,jaipur,Bengaluru,7h 00m,E,1 stop,3213,20211230-1503,3563.266666666667,2965
AirAsia India,30,3,2022,2,17:15,20:40,jaipur,Bengaluru,3h 25m,E,1 stop,4980,20211230-1503,3563.266666666667,2965
AirAsia India,30,3,2022,2,11:50,15:30,jaipur,Bengaluru,3h 40m,E,1 stop,4993,20211230-1503,3563.266666666667,2965
AirAsia India,30,3,2022,2,20:10,00:45,jaipur,Bengaluru,4h 35m,E,1 stop,2965,20211230-1503,3563.266666666667,2965
GoFirst,30,3,2022,2,12:45,15:15,jaipur,Bengaluru,2h 30m,E,direct,3525,20211230-1503,3563.266666666667,2965
AirAsia India,30,3,2022,2,17:15,20:40,jaipur,Bengaluru,3h 25m,E,direct,3539,20211230-1503,3563.266666666667,2965
AirAsia India,30,3,2022,2,11:50,15:30,jaipur,Bengaluru,3h 40m,E,direct,3539,20211230-1503,3563.266666666667,2965
AirAsia India,30,3,2022,2,20:10,00:45,jaipur,Bengaluru,4h 35m,E,direct,3689,20211230-1503,3563.266666666667,2965
IndiGo,30,3,2022,2,14:15,18:55,jaipur,Bengaluru,4h 40m,E,1 stop,3749,20211230-1503,3563.266666666667,2965
IndiGo,30,3,2022,2,18:35,23:30,jaipur,Bengaluru,4h 55m,E,1 stop,3772,20211230-1503,3563.266666666667,2965
