airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
IndiGo,7,4,2022,3,22:25,06:20,jaipur,Bengaluru,7h 55m,E,1 stop,3119,20211230-1510,3657.9333333333334,3119
IndiGo,7,4,2022,3,22:25,06:20,jaipur,Bengaluru,7h 55m,E,1 stop,3520,20211230-1510,3657.9333333333334,3119
IndiGo,7,4,2022,3,12:00,14:25,jaipur,Bengaluru,2h 25m,E,direct,3520,20211230-1510,3657.9333333333334,3119
IndiGo,7,4,2022,3,12:00,14:25,jaipur,Bengaluru,2h 25m,E,direct,3520,20211230-1510,3657.9333333333334,3119
IndiGo,7,4,2022,3,05:30,08:00,jaipur,Bengaluru,2h 30m,E,direct,3520,20211230-1510,3657.9333333333334,3119
GoFirst,7,4,2022,3,05:30,08:00,jaipur,Bengaluru,2h 30m,E,direct,3523,20211230-1510,3657.9333333333334,3119
Air India,7,4,2022,3,22:20,00:50,jaipur,Bengaluru,2h 30m,E,direct,3771,20211230-1510,3657.9333333333334,3119
IndiGo,7,4,2022,3,22:20,00:50,jaipur,Bengaluru,2h 30m,E,direct,3797,20211230-1510,3657.9333333333334,3119
IndiGo,7,4,2022,3,18:30,21:10,jaipur,Bengaluru,2h 40m,E,direct,3797,20211230-1510,3657.9333333333334,3119
IndiGo,7,4,2022,3,18:30,21:10,jaipur,Bengaluru,2h 40m,E,direct,3797,20211230-1510,3657.9333333333334,3119
IndiGo,7,4,2022,3,12:45,15:15,jaipur,Bengaluru,2h 30m,E,direct,3797,20211230-1510,3657.9333333333334,3119
IndiGo,7,4,2022,3,12:45,15:15,jaipur,Bengaluru,2h 30m,E,direct,3797,20211230-1510,3657.9333333333334,3119
IndiGo,7,4,2022,3,14:00,11:10,jaipur,Bengaluru,21h 10m,E,1 stop,3797,20211230-1510,3657.9333333333334,3119
IndiGo,7,4,2022,3,14:00,11:10,jaipur,Bengaluru,21h 10m,E,1 stop,3797,20211230-1510,3657.9333333333334,3119
IndiGo,7,4,2022,3,14:15,18:55,jaipur,Bengaluru,4h 40m,E,1 stop,3797,20211230-1510,3657.9333333333334,3119
