airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,14,1,2022,4,19:35,20:30,jaipur,new delhi,0h 55m,E,direct,1766,20211229-2340,2085.4666666666667,1766
IndiGo,14,1,2022,4,19:45,21:00,jaipur,new delhi,1h 15m,E,direct,1936,20211229-2340,2085.4666666666667,1766
SpiceJet,14,1,2022,4,09:40,10:40,jaipur,new delhi,1h 00m,E,direct,1937,20211229-2340,2085.4666666666667,1766
IndiGo,14,1,2022,4,14:15,15:20,jaipur,new delhi,1h 05m,E,direct,1955,20211229-2340,2085.4666666666667,1766
IndiGo,14,1,2022,4,07:40,08:25,jaipur,new delhi,0h 45m,E,direct,2093,20211229-2340,2085.4666666666667,1766
IndiGo,14,1,2022,4,19:30,20:25,jaipur,new delhi,0h 55m,E,direct,2100,20211229-2340,2085.4666666666667,1766
AirAsia India,14,1,2022,4,23:50,00:50,jaipur,new delhi,1h 00m,E,direct,2101,20211229-2340,2085.4666666666667,1766
GoFirst,14,1,2022,4,08:45,15:45,jaipur,new delhi,7h 00m,E,1 stop,2134,20211229-2340,2085.4666666666667,1766
"IndiGo, Vistara",14,1,2022,4,21:05,10:25,jaipur,new delhi,13h 20m,E,1 stop,2141,20211229-2340,2085.4666666666667,1766
"IndiGo, Vistara",14,1,2022,4,21:05,12:35,jaipur,new delhi,15h 30m,E,1 stop,2366,20211229-2340,2085.4666666666667,1766
Air India,14,1,2022,4,14:00,19:20,jaipur,new delhi,29h 20m,E,2 stops,1766,20211229-2340,2085.4666666666667,1766
Air India,14,1,2022,4,14:00,10:15,jaipur,new delhi,20h 15m,E,1 stop,2192,20211229-2340,2085.4666666666667,1766
Air India,14,1,2022,4,14:00,20:25,jaipur,new delhi,6h 25m,E,1 stop,2197,20211229-2340,2085.4666666666667,1766
Air India,14,1,2022,4,14:00,21:15,jaipur,new delhi,7h 15m,E,1 stop,2299,20211229-2340,2085.4666666666667,1766
Air India,14,1,2022,4,14:00,23:30,jaipur,new delhi,9h 30m,E,1 stop,2299,20211229-2340,2085.4666666666667,1766
