airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,17,1,2022,0,19:35,20:30,jaipur,new delhi,0h 55m,E,direct,1766,20211229-2342,2053.866666666667,1766
IndiGo,17,1,2022,0,19:30,20:25,jaipur,new delhi,0h 55m,E,direct,1936,20211229-2342,2053.866666666667,1766
SpiceJet,17,1,2022,0,09:40,10:40,jaipur,new delhi,1h 00m,E,direct,1937,20211229-2342,2053.866666666667,1766
IndiGo,17,1,2022,0,07:40,08:35,jaipur,new delhi,0h 55m,E,direct,1955,20211229-2342,2053.866666666667,1766
IndiGo,17,1,2022,0,19:45,21:00,jaipur,new delhi,1h 15m,E,direct,1990,20211229-2342,2053.866666666667,1766
AirAsia India,17,1,2022,0,23:50,00:50,jaipur,new delhi,1h 00m,E,direct,2093,20211229-2342,2053.866666666667,1766
IndiGo,17,1,2022,0,14:20,15:20,jaipur,new delhi,1h 00m,E,direct,2101,20211229-2342,2053.866666666667,1766
GoFirst,17,1,2022,0,11:20,20:40,jaipur,new delhi,9h 20m,E,1 stop,2101,20211229-2342,2053.866666666667,1766
IndiGo,17,1,2022,0,19:00,08:10,jaipur,new delhi,13h 10m,E,1 stop,2136,20211229-2342,2053.866666666667,1766
IndiGo,17,1,2022,0,22:25,04:15,jaipur,new delhi,5h 50m,E,1 stop,2141,20211229-2342,2053.866666666667,1766
Air India,17,1,2022,0,14:00,23:30,jaipur,new delhi,9h 30m,E,1 stop,2366,20211229-2342,2053.866666666667,1766
Air India,17,1,2022,0,14:00,10:15,jaipur,new delhi,20h 15m,E,1 stop,1766,20211229-2342,2053.866666666667,1766
Air India,17,1,2022,0,14:00,19:20,jaipur,new delhi,29h 20m,E,2 stops,2131,20211229-2342,2053.866666666667,1766
Air India,17,1,2022,0,14:00,21:15,jaipur,new delhi,7h 15m,E,1 stop,2192,20211229-2342,2053.866666666667,1766
Air India,17,1,2022,0,14:00,20:25,jaipur,new delhi,6h 25m,E,1 stop,2197,20211229-2342,2053.866666666667,1766
