airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Train,10,1,2022,0,03:10,13:15,jaipur,new delhi,10h 05m,E,1 change,463,20211229-2336,6553.066666666667,463
Train,10,1,2022,0,03:10,13:15,jaipur,new delhi,10h 05m,E,1 change,998,20211229-2336,6553.066666666667,463
Air India,10,1,2022,0,15:20,23:50,jaipur,new delhi,8h 30m,E,1 change,3049,20211229-2336,6553.066666666667,463
IndiGo,10,1,2022,0,15:20,23:50,jaipur,new delhi,8h 30m,E,1 change,3123,20211229-2336,6553.066666666667,463
SpiceJet,10,1,2022,0,19:35,20:30,jaipur,new delhi,0h 55m,E,direct,3301,20211229-2336,6553.066666666667,463
AirAsia India,10,1,2022,0,19:35,20:30,jaipur,new delhi,0h 55m,E,direct,3523,20211229-2336,6553.066666666667,463
IndiGo,10,1,2022,0,19:30,20:25,jaipur,new delhi,0h 55m,E,direct,3744,20211229-2336,6553.066666666667,463
IndiGo,10,1,2022,0,19:30,20:25,jaipur,new delhi,0h 55m,E,direct,3746,20211229-2336,6553.066666666667,463
IndiGo,10,1,2022,0,09:40,10:40,jaipur,new delhi,1h 00m,E,direct,9061,20211229-2336,6553.066666666667,463
"IndiGo, Vistara",10,1,2022,0,09:40,10:40,jaipur,new delhi,1h 00m,E,direct,9294,20211229-2336,6553.066666666667,463
IndiGo,10,1,2022,0,23:50,00:50,jaipur,new delhi,1h 00m,E,direct,10270,20211229-2336,6553.066666666667,463
GoFirst,10,1,2022,0,23:50,00:50,jaipur,new delhi,1h 00m,E,direct,11010,20211229-2336,6553.066666666667,463
Air India,10,1,2022,0,19:45,21:00,jaipur,new delhi,1h 15m,E,direct,12238,20211229-2336,6553.066666666667,463
Air India,10,1,2022,0,19:45,21:00,jaipur,new delhi,1h 15m,E,direct,12238,20211229-2336,6553.066666666667,463
Air India,10,1,2022,0,07:40,08:35,jaipur,new delhi,0h 55m,E,direct,12238,20211229-2336,6553.066666666667,463
