airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,3,2,2022,3,19:35,20:30,jaipur,new delhi,0h 55m,E,direct,1772,20211230-0859,2724.4666666666667,1772
Air India,3,2,2022,3,19:35,20:30,jaipur,new delhi,0h 55m,E,direct,1835,20211230-0859,2724.4666666666667,1772
Air India,3,2,2022,3,03:45,04:40,jaipur,new delhi,0h 55m,E,direct,1835,20211230-0859,2724.4666666666667,1772
SpiceJet,3,2,2022,3,03:45,04:40,jaipur,new delhi,0h 55m,E,direct,1967,20211230-0859,2724.4666666666667,1772
IndiGo,3,2,2022,3,13:30,14:30,jaipur,new delhi,1h 00m,E,direct,1970,20211230-0859,2724.4666666666667,1772
IndiGo,3,2,2022,3,13:30,14:30,jaipur,new delhi,1h 00m,E,direct,1970,20211230-0859,2724.4666666666667,1772
IndiGo,3,2,2022,3,09:40,10:40,jaipur,new delhi,1h 00m,E,direct,1970,20211230-0859,2724.4666666666667,1772
AirAsia India,3,2,2022,3,09:40,10:40,jaipur,new delhi,1h 00m,E,direct,2136,20211230-0859,2724.4666666666667,1772
IndiGo,3,2,2022,3,19:30,20:25,jaipur,new delhi,0h 55m,E,direct,2578,20211230-0859,2724.4666666666667,1772
GoFirst,3,2,2022,3,19:30,20:25,jaipur,new delhi,0h 55m,E,direct,3607,20211230-0859,2724.4666666666667,1772
GoFirst,3,2,2022,3,14:15,15:20,jaipur,new delhi,1h 05m,E,direct,3607,20211230-0859,2724.4666666666667,1772
GoFirst,3,2,2022,3,14:15,15:20,jaipur,new delhi,1h 05m,E,direct,3905,20211230-0859,2724.4666666666667,1772
GoFirst,3,2,2022,3,19:45,21:00,jaipur,new delhi,1h 15m,E,direct,3905,20211230-0859,2724.4666666666667,1772
GoFirst,3,2,2022,3,19:45,21:00,jaipur,new delhi,1h 15m,E,direct,3905,20211230-0859,2724.4666666666667,1772
GoFirst,3,2,2022,3,23:50,00:50,jaipur,new delhi,1h 00m,E,direct,3905,20211230-0859,2724.4666666666667,1772
