airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
SpiceJet,19,3,2022,5,22:15,23:50,jaipur,mumbai,1h 35m,E,direct,2214,20211229-1832,2328.9333333333334,2186
SpiceJet,19,3,2022,5,08:30,10:35,jaipur,mumbai,2h 05m,E,direct,2216,20211229-1832,2328.9333333333334,2186
AirAsia India,19,3,2022,5,10:25,12:25,jaipur,mumbai,2h 00m,E,direct,2217,20211229-1832,2328.9333333333334,2186
AirAsia India,19,3,2022,5,20:25,22:25,jaipur,mumbai,2h 00m,E,direct,2366,20211229-1832,2328.9333333333334,2186
GoFirst,19,3,2022,5,21:45,23:30,jaipur,mumbai,1h 45m,E,direct,2405,20211229-1832,2328.9333333333334,2186
GoFirst,19,3,2022,5,08:45,10:55,jaipur,mumbai,2h 10m,E,direct,2668,20211229-1832,2328.9333333333334,2186
IndiGo,19,3,2022,5,19:00,20:45,jaipur,mumbai,1h 45m,E,direct,2700,20211229-1832,2328.9333333333334,2186
IndiGo,19,3,2022,5,14:15,16:05,jaipur,mumbai,1h 50m,E,direct,2186,20211229-1832,2328.9333333333334,2186
IndiGo,19,3,2022,5,06:20,08:15,jaipur,mumbai,1h 55m,E,direct,2214,20211229-1832,2328.9333333333334,2186
Air India,19,3,2022,5,14:00,15:50,jaipur,mumbai,1h 50m,E,direct,2216,20211229-1832,2328.9333333333334,2186
Air India,19,3,2022,5,07:35,12:50,jaipur,mumbai,5h 15m,E,1 stop,2217,20211229-1832,2328.9333333333334,2186
GoFirst,19,3,2022,5,11:20,15:20,jaipur,mumbai,4h 00m,E,1 stop,2272,20211229-1832,2328.9333333333334,2186
IndiGo,19,3,2022,5,21:30,04:10,jaipur,mumbai,6h 40m,E,1 stop,2272,20211229-1832,2328.9333333333334,2186
Air India,19,3,2022,5,13:30,20:00,jaipur,mumbai,6h 30m,E,1 stop,2366,20211229-1832,2328.9333333333334,2186
AirAsia India,19,3,2022,5,23:50,06:35,jaipur,mumbai,6h 45m,E,1 stop,2405,20211229-1832,2328.9333333333334,2186
