airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
SpiceJet,5,3,2022,5,22:15,23:50,jaipur,mumbai,1h 35m,E,direct,2186,20211229-1816,2199.733333333333,2186
SpiceJet,5,3,2022,5,22:15,23:50,jaipur,mumbai,1h 35m,E,direct,2186,20211229-1816,2199.733333333333,2186
AirAsia India,5,3,2022,5,08:30,10:35,jaipur,mumbai,2h 05m,E,direct,2194,20211229-1816,2199.733333333333,2186
AirAsia India,5,3,2022,5,08:30,10:35,jaipur,mumbai,2h 05m,E,direct,2194,20211229-1816,2199.733333333333,2186
GoFirst,5,3,2022,5,20:25,22:25,jaipur,mumbai,2h 00m,E,direct,2200,20211229-1816,2199.733333333333,2186
GoFirst,5,3,2022,5,20:25,22:25,jaipur,mumbai,2h 00m,E,direct,2200,20211229-1816,2199.733333333333,2186
IndiGo,5,3,2022,5,10:25,12:25,jaipur,mumbai,2h 00m,E,direct,2204,20211229-1816,2199.733333333333,2186
IndiGo,5,3,2022,5,10:25,12:25,jaipur,mumbai,2h 00m,E,direct,2204,20211229-1816,2199.733333333333,2186
IndiGo,5,3,2022,5,21:45,23:30,jaipur,mumbai,1h 45m,E,direct,2204,20211229-1816,2199.733333333333,2186
IndiGo,5,3,2022,5,21:45,23:30,jaipur,mumbai,1h 45m,E,direct,2204,20211229-1816,2199.733333333333,2186
IndiGo,5,3,2022,5,08:45,10:55,jaipur,mumbai,2h 10m,E,direct,2204,20211229-1816,2199.733333333333,2186
IndiGo,5,3,2022,5,08:45,10:55,jaipur,mumbai,2h 10m,E,direct,2204,20211229-1816,2199.733333333333,2186
IndiGo,5,3,2022,5,14:15,16:05,jaipur,mumbai,1h 50m,E,direct,2204,20211229-1816,2199.733333333333,2186
IndiGo,5,3,2022,5,14:15,16:05,jaipur,mumbai,1h 50m,E,direct,2204,20211229-1816,2199.733333333333,2186
IndiGo,5,3,2022,5,06:20,08:15,jaipur,mumbai,1h 55m,E,direct,2204,20211229-1816,2199.733333333333,2186
