airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,30,6,2022,3,14:00,15:50,jaipur,mumbai,1h 50m,E,direct,1941,20211229-2100,8111.666666666667,1941
IndiGo,30,6,2022,3,14:15,16:05,jaipur,mumbai,1h 50m,E,direct,2291,20211229-2100,8111.666666666667,1941
SpiceJet,30,6,2022,3,19:20,21:35,jaipur,mumbai,2h 15m,E,direct,2321,20211229-2100,8111.666666666667,1941
AirAsia India,30,6,2022,3,20:25,22:25,jaipur,mumbai,2h 00m,E,direct,2332,20211229-2100,8111.666666666667,1941
AirAsia India,30,6,2022,3,10:25,12:25,jaipur,mumbai,2h 00m,E,direct,2417,20211229-2100,8111.666666666667,1941
GoFirst,30,6,2022,3,18:45,20:45,jaipur,mumbai,2h 00m,E,direct,2417,20211229-2100,8111.666666666667,1941
IndiGo,30,6,2022,3,19:05,20:50,jaipur,mumbai,1h 45m,E,direct,2428,20211229-2100,8111.666666666667,1941
IndiGo,30,6,2022,3,06:05,07:50,jaipur,mumbai,1h 45m,E,direct,2503,20211229-2100,8111.666666666667,1941
SpiceJet,30,6,2022,3,08:00,09:45,jaipur,mumbai,1h 45m,E,direct,2543,20211229-2100,8111.666666666667,1941
GoFirst,30,6,2022,3,08:10,10:00,jaipur,mumbai,1h 50m,E,direct,2734,20211229-2100,8111.666666666667,1941
IndiGo,30,6,2022,3,21:05,07:00,jaipur,mumbai,9h 55m,E,1 stop,88770,20211229-2100,8111.666666666667,1941
IndiGo,30,6,2022,3,21:05,08:00,jaipur,mumbai,10h 55m,E,1 stop,1941,20211229-2100,8111.666666666667,1941
GoFirst,30,6,2022,3,12:40,02:00,jaipur,mumbai,13h 20m,E,1 stop,2345,20211229-2100,8111.666666666667,1941
Air India,30,6,2022,3,17:00,21:15,jaipur,mumbai,4h 15m,E,1 stop,2346,20211229-2100,8111.666666666667,1941
Air India,30,6,2022,3,17:00,22:10,jaipur,mumbai,5h 10m,E,1 stop,2346,20211229-2100,8111.666666666667,1941
