airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,28,5,2022,5,14:00,15:50,jaipur,mumbai,1h 50m,E,direct,1938,20211229-1955,8110.6,1938
IndiGo,28,5,2022,5,14:15,16:05,jaipur,mumbai,1h 50m,E,direct,2291,20211229-1955,8110.6,1938
SpiceJet,28,5,2022,5,19:20,21:35,jaipur,mumbai,2h 15m,E,direct,2321,20211229-1955,8110.6,1938
AirAsia India,28,5,2022,5,20:25,22:25,jaipur,mumbai,2h 00m,E,direct,2332,20211229-1955,8110.6,1938
AirAsia India,28,5,2022,5,10:25,12:25,jaipur,mumbai,2h 00m,E,direct,2417,20211229-1955,8110.6,1938
GoFirst,28,5,2022,5,08:10,10:00,jaipur,mumbai,1h 50m,E,direct,2417,20211229-1955,8110.6,1938
GoFirst,28,5,2022,5,18:45,20:45,jaipur,mumbai,2h 00m,E,direct,2428,20211229-1955,8110.6,1938
IndiGo,28,5,2022,5,06:05,07:50,jaipur,mumbai,1h 45m,E,direct,2503,20211229-1955,8110.6,1938
IndiGo,28,5,2022,5,19:05,20:50,jaipur,mumbai,1h 45m,E,direct,2543,20211229-1955,8110.6,1938
SpiceJet,28,5,2022,5,08:00,09:45,jaipur,mumbai,1h 45m,E,direct,2734,20211229-1955,8110.6,1938
GoFirst,28,5,2022,5,12:40,16:25,jaipur,mumbai,3h 45m,E,1 stop,88770,20211229-1955,8110.6,1938
GoFirst,28,5,2022,5,08:50,16:25,jaipur,mumbai,7h 35m,E,1 stop,1938,20211229-1955,8110.6,1938
Air India,28,5,2022,5,17:00,21:15,jaipur,mumbai,4h 15m,E,1 stop,2335,20211229-1955,8110.6,1938
Air India,28,5,2022,5,17:00,22:10,jaipur,mumbai,5h 10m,E,1 stop,2346,20211229-1955,8110.6,1938
AirAsia India,28,5,2022,5,23:50,06:35,jaipur,mumbai,6h 45m,E,1 stop,2346,20211229-1955,8110.6,1938
