airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,8,4,2022,4,14:00,15:50,jaipur,mumbai,1h 50m,E,direct,1939,20211229-1856,8094.733333333334,1939
SpiceJet,8,4,2022,4,08:00,09:45,jaipur,mumbai,1h 45m,E,direct,2291,20211229-1856,8094.733333333334,1939
SpiceJet,8,4,2022,4,19:20,21:35,jaipur,mumbai,2h 15m,E,direct,2321,20211229-1856,8094.733333333334,1939
AirAsia India,8,4,2022,4,10:25,12:25,jaipur,mumbai,2h 00m,E,direct,2332,20211229-1856,8094.733333333334,1939
AirAsia India,8,4,2022,4,20:25,22:25,jaipur,mumbai,2h 00m,E,direct,2357,20211229-1856,8094.733333333334,1939
GoFirst,8,4,2022,4,08:10,10:00,jaipur,mumbai,1h 50m,E,direct,2417,20211229-1856,8094.733333333334,1939
GoFirst,8,4,2022,4,18:45,20:45,jaipur,mumbai,2h 00m,E,direct,2417,20211229-1856,8094.733333333334,1939
IndiGo,8,4,2022,4,06:05,07:50,jaipur,mumbai,1h 45m,E,direct,2428,20211229-1856,8094.733333333334,1939
IndiGo,8,4,2022,4,19:05,20:50,jaipur,mumbai,1h 45m,E,direct,2503,20211229-1856,8094.733333333334,1939
IndiGo,8,4,2022,4,14:15,16:05,jaipur,mumbai,1h 50m,E,direct,2543,20211229-1856,8094.733333333334,1939
IndiGo,8,4,2022,4,07:35,12:55,jaipur,mumbai,5h 20m,E,1 stop,2734,20211229-1856,8094.733333333334,1939
IndiGo,8,4,2022,4,19:50,01:35,jaipur,mumbai,5h 45m,E,1 stop,88770,20211229-1856,8094.733333333334,1939
IndiGo,8,4,2022,4,21:30,03:20,jaipur,mumbai,5h 50m,E,1 stop,1939,20211229-1856,8094.733333333334,1939
IndiGo,8,4,2022,4,14:10,20:45,jaipur,mumbai,6h 35m,E,1 stop,2214,20211229-1856,8094.733333333334,1939
IndiGo,8,4,2022,4,12:35,19:50,jaipur,mumbai,7h 15m,E,1 stop,2216,20211229-1856,8094.733333333334,1939
