airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
GoFirst,9,1,2022,6,08:45,10:40,jaipur,mumbai,1h 55m,E,direct,4500,20211229-1554,5267.733333333334,4105
IndiGo,9,1,2022,6,06:20,08:15,jaipur,mumbai,1h 55m,E,direct,4895,20211229-1554,5267.733333333334,4105
AirAsia India,9,1,2022,6,10:25,12:25,jaipur,mumbai,2h 00m,E,direct,5420,20211229-1554,5267.733333333334,4105
IndiGo,9,1,2022,6,19:45,01:45,jaipur,mumbai,6h 00m,E,1 stop,5423,20211229-1554,5267.733333333334,4105
IndiGo,9,1,2022,6,19:30,01:45,jaipur,mumbai,6h 15m,E,1 stop,5513,20211229-1554,5267.733333333334,4105
IndiGo,9,1,2022,6,07:40,14:10,jaipur,mumbai,6h 30m,E,1 stop,5515,20211229-1554,5267.733333333334,4105
IndiGo,9,1,2022,6,19:45,04:10,jaipur,mumbai,8h 25m,E,1 stop,5954,20211229-1554,5267.733333333334,4105
IndiGo,9,1,2022,6,07:40,16:35,jaipur,mumbai,8h 55m,E,1 stop,6472,20211229-1554,5267.733333333334,4105
IndiGo,9,1,2022,6,07:40,18:15,jaipur,mumbai,10h 35m,E,1 stop,4105,20211229-1554,5267.733333333334,4105
IndiGo,9,1,2022,6,19:45,07:10,jaipur,mumbai,11h 25m,E,1 stop,4323,20211229-1554,5267.733333333334,4105
AirAsia India,9,1,2022,6,12:25,00:35,jaipur,mumbai,12h 10m,E,1 stop,5171,20211229-1554,5267.733333333334,4105
AirAsia India,9,1,2022,6,12:25,00:35,jaipur,mumbai,12h 10m,E,2 stops,5372,20211229-1554,5267.733333333334,4105
IndiGo,9,1,2022,6,14:15,16:05,jaipur,mumbai,1h 50m,E,direct,5394,20211229-1554,5267.733333333334,4105
IndiGo,9,1,2022,6,19:30,04:10,jaipur,mumbai,8h 40m,E,1 stop,5426,20211229-1554,5267.733333333334,4105
AirAsia India,9,1,2022,6,17:15,00:35,jaipur,mumbai,7h 20m,E,1 stop,5533,20211229-1554,5267.733333333334,4105
