airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,29,4,2022,4,14:00,15:50,jaipur,mumbai,1h 50m,E,direct,2149,20211229-1921,8193.133333333333,2149
IndiGo,29,4,2022,4,14:15,16:05,jaipur,mumbai,1h 50m,E,direct,2291,20211229-1921,8193.133333333333,2149
SpiceJet,29,4,2022,4,19:20,21:35,jaipur,mumbai,2h 15m,E,direct,2321,20211229-1921,8193.133333333333,2149
AirAsia India,29,4,2022,4,20:25,22:25,jaipur,mumbai,2h 00m,E,direct,2332,20211229-1921,8193.133333333333,2149
AirAsia India,29,4,2022,4,10:25,12:25,jaipur,mumbai,2h 00m,E,direct,2357,20211229-1921,8193.133333333333,2149
GoFirst,29,4,2022,4,08:10,10:00,jaipur,mumbai,1h 50m,E,direct,2503,20211229-1921,8193.133333333333,2149
GoFirst,29,4,2022,4,18:45,20:45,jaipur,mumbai,2h 00m,E,direct,2543,20211229-1921,8193.133333333333,2149
IndiGo,29,4,2022,4,06:05,07:50,jaipur,mumbai,1h 45m,E,direct,2607,20211229-1921,8193.133333333333,2149
IndiGo,29,4,2022,4,19:05,20:50,jaipur,mumbai,1h 45m,E,direct,2607,20211229-1921,8193.133333333333,2149
SpiceJet,29,4,2022,4,08:00,09:45,jaipur,mumbai,1h 45m,E,direct,2973,20211229-1921,8193.133333333333,2149
GoFirst,29,4,2022,4,12:40,16:25,jaipur,mumbai,3h 45m,E,1 stop,89039,20211229-1921,8193.133333333333,2149
GoFirst,29,4,2022,4,08:50,16:25,jaipur,mumbai,7h 35m,E,1 stop,2149,20211229-1921,8193.133333333333,2149
GoFirst,29,4,2022,4,12:40,21:10,jaipur,mumbai,8h 30m,E,1 stop,2335,20211229-1921,8193.133333333333,2149
GoFirst,29,4,2022,4,08:50,21:10,jaipur,mumbai,12h 20m,E,1 stop,2345,20211229-1921,8193.133333333333,2149
GoFirst,29,4,2022,4,12:40,02:00,jaipur,mumbai,13h 20m,E,1 stop,2346,20211229-1921,8193.133333333333,2149
