airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,27,6,2022,0,14:00,15:50,jaipur,mumbai,1h 50m,E,direct,1941,20211229-2058,2420.3333333333335,1941
IndiGo,27,6,2022,0,19:05,20:50,jaipur,mumbai,1h 45m,E,direct,2291,20211229-2058,2420.3333333333335,1941
IndiGo,27,6,2022,0,14:15,16:05,jaipur,mumbai,1h 50m,E,direct,2332,20211229-2058,2420.3333333333335,1941
GoFirst,27,6,2022,0,18:45,20:45,jaipur,mumbai,2h 00m,E,direct,2357,20211229-2058,2420.3333333333335,1941
SpiceJet,27,6,2022,0,19:20,21:35,jaipur,mumbai,2h 15m,E,direct,2417,20211229-2058,2420.3333333333335,1941
AirAsia India,27,6,2022,0,10:25,12:25,jaipur,mumbai,2h 00m,E,direct,2417,20211229-2058,2420.3333333333335,1941
IndiGo,27,6,2022,0,06:05,07:50,jaipur,mumbai,1h 45m,E,direct,2503,20211229-2058,2420.3333333333335,1941
AirAsia India,27,6,2022,0,20:25,22:25,jaipur,mumbai,2h 00m,E,direct,2543,20211229-2058,2420.3333333333335,1941
GoFirst,27,6,2022,0,08:10,10:00,jaipur,mumbai,1h 50m,E,direct,2734,20211229-2058,2420.3333333333335,1941
Air India,27,6,2022,0,17:00,22:10,jaipur,mumbai,5h 10m,E,1 stop,1941,20211229-2058,2420.3333333333335,1941
Air India,27,6,2022,0,17:00,18:15,jaipur,mumbai,25h 15m,E,2 stops,2556,20211229-2058,2420.3333333333335,1941
Air India,27,6,2022,0,07:35,18:15,jaipur,mumbai,10h 40m,E,2 stops,2579,20211229-2058,2420.3333333333335,1941
Air India,27,6,2022,0,20:35,18:15,jaipur,mumbai,21h 40m,E,2 stops,3014,20211229-2058,2420.3333333333335,1941
Air India,27,6,2022,0,20:35,21:15,jaipur,mumbai,24h 40m,E,1 stop,2334,20211229-2058,2420.3333333333335,1941
Air India,27,6,2022,0,20:35,22:10,jaipur,mumbai,25h 35m,E,1 stop,2346,20211229-2058,2420.3333333333335,1941
