airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,10,3,2022,3,14:00,15:50,jaipur,mumbai,1h 50m,E,direct,1939,20211229-1822,8256.0,1939
AirAsia India,10,3,2022,3,10:25,12:25,jaipur,mumbai,2h 00m,E,direct,2291,20211229-1822,8256.0,1939
GoFirst,10,3,2022,3,21:45,23:30,jaipur,mumbai,1h 45m,E,direct,2332,20211229-1822,8256.0,1939
GoFirst,10,3,2022,3,08:45,10:55,jaipur,mumbai,2h 10m,E,direct,2417,20211229-1822,8256.0,1939
IndiGo,10,3,2022,3,19:00,20:45,jaipur,mumbai,1h 45m,E,direct,2417,20211229-1822,8256.0,1939
IndiGo,10,3,2022,3,14:15,16:05,jaipur,mumbai,1h 50m,E,direct,2503,20211229-1822,8256.0,1939
IndiGo,10,3,2022,3,06:20,08:15,jaipur,mumbai,1h 55m,E,direct,2543,20211229-1822,8256.0,1939
IndiGo,10,3,2022,3,14:15,19:25,jaipur,mumbai,5h 10m,E,1 stop,2739,20211229-1822,8256.0,1939
IndiGo,10,3,2022,3,07:40,13:05,jaipur,mumbai,5h 25m,E,1 stop,91223,20211229-1822,8256.0,1939
IndiGo,10,3,2022,3,19:30,01:45,jaipur,mumbai,6h 15m,E,1 stop,1939,20211229-1822,8256.0,1939
IndiGo,10,3,2022,3,14:15,20:50,jaipur,mumbai,6h 35m,E,1 stop,2206,20211229-1822,8256.0,1939
IndiGo,10,3,2022,3,21:30,04:10,jaipur,mumbai,6h 40m,E,1 stop,2216,20211229-1822,8256.0,1939
IndiGo,10,3,2022,3,12:40,19:50,jaipur,mumbai,7h 10m,E,1 stop,2266,20211229-1822,8256.0,1939
IndiGo,10,3,2022,3,14:15,22:15,jaipur,mumbai,8h 00m,E,1 stop,2348,20211229-1822,8256.0,1939
IndiGo,10,3,2022,3,19:30,04:10,jaipur,mumbai,8h 40m,E,1 stop,2461,20211229-1822,8256.0,1939
