airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,27,3,2022,6,14:00,15:50,jaipur,mumbai,1h 50m,E,direct,2152,20211229-1842,8350.066666666668,2152
SpiceJet,27,3,2022,6,08:00,09:45,jaipur,mumbai,1h 45m,E,direct,2607,20211229-1842,8350.066666666668,2152
SpiceJet,27,3,2022,6,19:20,21:35,jaipur,mumbai,2h 15m,E,direct,2607,20211229-1842,8350.066666666668,2152
GoFirst,27,3,2022,6,08:10,10:00,jaipur,mumbai,1h 50m,E,direct,2713,20211229-1842,8350.066666666668,2152
GoFirst,27,3,2022,6,18:45,20:45,jaipur,mumbai,2h 00m,E,direct,2979,20211229-1842,8350.066666666668,2152
IndiGo,27,3,2022,6,07:35,12:55,jaipur,mumbai,5h 20m,E,1 stop,89039,20211229-1842,8350.066666666668,2152
IndiGo,27,3,2022,6,19:50,01:35,jaipur,mumbai,5h 45m,E,1 stop,2152,20211229-1842,8350.066666666668,2152
IndiGo,27,3,2022,6,21:30,03:20,jaipur,mumbai,5h 50m,E,1 stop,2214,20211229-1842,8350.066666666668,2152
IndiGo,27,3,2022,6,14:10,20:45,jaipur,mumbai,6h 35m,E,1 stop,2216,20211229-1842,8350.066666666668,2152
IndiGo,27,3,2022,6,12:35,19:50,jaipur,mumbai,7h 15m,E,1 stop,2217,20211229-1842,8350.066666666668,2152
IndiGo,27,3,2022,6,19:50,03:20,jaipur,mumbai,7h 30m,E,1 stop,2366,20211229-1842,8350.066666666668,2152
IndiGo,27,3,2022,6,14:10,22:05,jaipur,mumbai,7h 55m,E,1 stop,2405,20211229-1842,8350.066666666668,2152
IndiGo,27,3,2022,6,21:05,05:45,jaipur,mumbai,8h 40m,E,1 stop,2668,20211229-1842,8350.066666666668,2152
IndiGo,27,3,2022,6,07:35,16:25,jaipur,mumbai,8h 50m,E,1 stop,2700,20211229-1842,8350.066666666668,2152
IndiGo,27,3,2022,6,14:10,23:25,jaipur,mumbai,9h 15m,E,1 stop,4216,20211229-1842,8350.066666666668,2152
