airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
IndiGo,7,2,2022,0,20:15,22:35,Hyderabad,Jaipur,2h 20m,E,direct,2682,20220106-1722,3064.6666666666665,2680
IndiGo,7,2,2022,0,21:55,02:35,Hyderabad,Jaipur,4h 40m,E,1 stop,2703,20220106-1722,3064.6666666666665,2680
IndiGo,7,2,2022,0,18:15,00:25,Hyderabad,Jaipur,6h 10m,E,1 stop,2717,20220106-1722,3064.6666666666665,2680
IndiGo,7,2,2022,0,17:15,00:25,Hyderabad,Jaipur,7h 10m,E,1 stop,2905,20220106-1722,3064.6666666666665,2680
IndiGo,7,2,2022,0,19:35,05:30,Hyderabad,Jaipur,9h 55m,E,1 stop,2950,20220106-1722,3064.6666666666665,2680
Air India,7,2,2022,0,13:00,19:10,Hyderabad,Jaipur,6h 10m,E,1 stop,2968,20220106-1722,3064.6666666666665,2680
Air India,7,2,2022,0,20:50,19:10,Hyderabad,Jaipur,22h 20m,E,1 stop,2975,20220106-1722,3064.6666666666665,2680
GoFirst,7,2,2022,0,10:35,12:40,Hyderabad,Jaipur,2h 05m,E,direct,2975,20220106-1722,3064.6666666666665,2680
AirAsia India,7,2,2022,0,09:25,11:20,Hyderabad,Jaipur,1h 55m,E,direct,4691,20220106-1722,3064.6666666666665,2680
IndiGo,7,2,2022,0,22:50,08:25,Hyderabad,Jaipur,9h 35m,E,1 stop,4717,20220106-1722,3064.6666666666665,2680
Air India,7,2,2022,0,16:15,19:10,Hyderabad,Jaipur,26h 55m,E,1 stop,2680,20220106-1722,3064.6666666666665,2680
Air India,7,2,2022,0,11:20,19:10,Hyderabad,Jaipur,7h 50m,E,1 stop,2682,20220106-1722,3064.6666666666665,2680
Air India,7,2,2022,0,06:30,19:10,Hyderabad,Jaipur,12h 40m,E,1 stop,2703,20220106-1722,3064.6666666666665,2680
Air India,7,2,2022,0,20:50,12:55,Hyderabad,Jaipur,16h 05m,E,1 stop,2717,20220106-1722,3064.6666666666665,2680
Air India,7,2,2022,0,13:00,12:55,Hyderabad,Jaipur,23h 55m,E,1 stop,2905,20220106-1722,3064.6666666666665,2680
