airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
GoFirst,28,1,2022,4,10:35,12:40,Hyderabad,Jaipur,2h 05m,E,direct,3782,20220106-1709,5443.266666666666,3367
AirAsia India,28,1,2022,4,09:25,11:20,Hyderabad,Jaipur,1h 55m,E,direct,4382,20220106-1709,5443.266666666666,3367
IndiGo,28,1,2022,4,11:35,13:45,Hyderabad,Jaipur,2h 10m,E,direct,6082,20220106-1709,5443.266666666666,3367
IndiGo,28,1,2022,4,20:15,22:35,Hyderabad,Jaipur,2h 20m,E,direct,6131,20220106-1709,5443.266666666666,3367
IndiGo,28,1,2022,4,15:55,22:50,Hyderabad,Jaipur,6h 55m,E,1 stop,6227,20220106-1709,5443.266666666666,3367
IndiGo,28,1,2022,4,22:50,08:25,Hyderabad,Jaipur,9h 35m,E,1 stop,6716,20220106-1709,5443.266666666666,3367
IndiGo,28,1,2022,4,21:30,08:25,Hyderabad,Jaipur,10h 55m,E,1 stop,7194,20220106-1709,5443.266666666666,3367
SpiceJet,28,1,2022,4,21:40,06:05,Hyderabad,Jaipur,8h 25m,E,1 stop,3367,20220106-1709,5443.266666666666,3367
SpiceJet,28,1,2022,4,21:40,20:35,Hyderabad,Jaipur,22h 55m,E,1 stop,3457,20220106-1709,5443.266666666666,3367
IndiGo,28,1,2022,4,17:45,23:30,Hyderabad,Jaipur,5h 45m,E,1 stop,3597,20220106-1709,5443.266666666666,3367
IndiGo,28,1,2022,4,15:00,23:30,Hyderabad,Jaipur,8h 30m,E,1 stop,6128,20220106-1709,5443.266666666666,3367
"Vistara, Air India",28,1,2022,4,13:25,19:10,Hyderabad,Jaipur,5h 45m,E,1 stop,6134,20220106-1709,5443.266666666666,3367
"Vistara, Air India",28,1,2022,4,06:10,19:10,Hyderabad,Jaipur,13h 00m,E,1 stop,6134,20220106-1709,5443.266666666666,3367
"GoFirst, SpiceJet",28,1,2022,4,22:20,06:05,Hyderabad,Jaipur,7h 45m,E,1 stop,6134,20220106-1709,5443.266666666666,3367
"Vistara, AirAsia India",28,1,2022,4,17:40,23:20,Hyderabad,Jaipur,5h 40m,E,1 stop,6184,20220106-1709,5443.266666666666,3367
