airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
IndiGo,26,1,2022,2,11:35,13:45,Hyderabad,Jaipur,2h 10m,E,direct,5737,20220106-1707,5347.333333333333,3467
IndiGo,26,1,2022,2,15:55,22:50,Hyderabad,Jaipur,6h 55m,E,1 stop,5759,20220106-1707,5347.333333333333,3467
SpiceJet,26,1,2022,2,21:40,06:05,Hyderabad,Jaipur,8h 25m,E,1 stop,6093,20220106-1707,5347.333333333333,3467
SpiceJet,26,1,2022,2,21:40,20:35,Hyderabad,Jaipur,22h 55m,E,1 stop,6133,20220106-1707,5347.333333333333,3467
"Vistara, Air India",26,1,2022,2,13:25,19:10,Hyderabad,Jaipur,5h 45m,E,1 stop,6321,20220106-1707,5347.333333333333,3467
IndiGo,26,1,2022,2,17:45,23:30,Hyderabad,Jaipur,5h 45m,E,1 stop,6492,20220106-1707,5347.333333333333,3467
IndiGo,26,1,2022,2,10:45,18:30,Hyderabad,Jaipur,7h 45m,E,1 stop,6492,20220106-1707,5347.333333333333,3467
GoFirst,26,1,2022,2,10:35,12:40,Hyderabad,Jaipur,2h 05m,E,direct,6569,20220106-1707,5347.333333333333,3467
"Vistara, AirAsia India",26,1,2022,2,17:40,23:20,Hyderabad,Jaipur,5h 40m,E,1 stop,7905,20220106-1707,5347.333333333333,3467
"Vistara, Air India",26,1,2022,2,06:50,14:00,Hyderabad,Jaipur,7h 10m,E,1 stop,3467,20220106-1707,5347.333333333333,3467
"Vistara, Air India",26,1,2022,2,10:20,19:10,Hyderabad,Jaipur,8h 50m,E,1 stop,3757,20220106-1707,5347.333333333333,3467
IndiGo,26,1,2022,2,13:40,22:50,Hyderabad,Jaipur,9h 10m,E,1 stop,3771,20220106-1707,5347.333333333333,3467
"GoFirst, Air India",26,1,2022,2,22:20,19:10,Hyderabad,Jaipur,20h 50m,E,1 stop,3792,20220106-1707,5347.333333333333,3467
"Vistara, IndiGo",26,1,2022,2,17:40,22:50,Hyderabad,Jaipur,5h 10m,E,1 stop,3942,20220106-1707,5347.333333333333,3467
IndiGo,26,1,2022,2,15:00,23:30,Hyderabad,Jaipur,8h 30m,E,1 stop,3980,20220106-1707,5347.333333333333,3467
