airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
GoFirst,30,1,2022,6,10:35,12:40,Hyderabad,Jaipur,2h 05m,E,direct,3782,20220106-1712,5571.666666666667,3367
AirAsia India,30,1,2022,6,09:25,11:20,Hyderabad,Jaipur,1h 55m,E,direct,6082,20220106-1712,5571.666666666667,3367
IndiGo,30,1,2022,6,11:35,13:45,Hyderabad,Jaipur,2h 10m,E,direct,6131,20220106-1712,5571.666666666667,3367
IndiGo,30,1,2022,6,20:15,22:35,Hyderabad,Jaipur,2h 20m,E,direct,6227,20220106-1712,5571.666666666667,3367
IndiGo,30,1,2022,6,15:55,22:50,Hyderabad,Jaipur,6h 55m,E,1 stop,6716,20220106-1712,5571.666666666667,3367
IndiGo,30,1,2022,6,22:50,08:25,Hyderabad,Jaipur,9h 35m,E,1 stop,7194,20220106-1712,5571.666666666667,3367
IndiGo,30,1,2022,6,21:30,08:25,Hyderabad,Jaipur,10h 55m,E,1 stop,3367,20220106-1712,5571.666666666667,3367
SpiceJet,30,1,2022,6,21:40,20:35,Hyderabad,Jaipur,22h 55m,E,1 stop,3457,20220106-1712,5571.666666666667,3367
IndiGo,30,1,2022,6,17:45,23:30,Hyderabad,Jaipur,5h 45m,E,1 stop,3597,20220106-1712,5571.666666666667,3367
IndiGo,30,1,2022,6,10:45,18:30,Hyderabad,Jaipur,7h 45m,E,1 stop,6128,20220106-1712,5571.666666666667,3367
"Vistara, Air India",30,1,2022,6,13:25,19:10,Hyderabad,Jaipur,5h 45m,E,1 stop,6134,20220106-1712,5571.666666666667,3367
"Vistara, AirAsia India",30,1,2022,6,10:20,15:50,Hyderabad,Jaipur,5h 30m,E,1 stop,6134,20220106-1712,5571.666666666667,3367
"Vistara, AirAsia India",30,1,2022,6,17:40,23:20,Hyderabad,Jaipur,5h 40m,E,1 stop,6184,20220106-1712,5571.666666666667,3367
IndiGo,30,1,2022,6,07:00,13:50,Hyderabad,Jaipur,6h 50m,E,1 stop,6221,20220106-1712,5571.666666666667,3367
IndiGo,30,1,2022,6,13:40,22:50,Hyderabad,Jaipur,9h 10m,E,1 stop,6221,20220106-1712,5571.666666666667,3367
