airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
GoFirst,19,3,2022,5,10:35,12:40,Hyderabad,Jaipur,2h 05m,E,direct,2713,20220106-1810,2858.0,2668
AirAsia India,19,3,2022,5,09:25,11:20,Hyderabad,Jaipur,1h 55m,E,direct,2717,20220106-1810,2858.0,2668
AirAsia India,19,3,2022,5,14:40,16:45,Hyderabad,Jaipur,2h 05m,E,direct,2765,20220106-1810,2858.0,2668
IndiGo,19,3,2022,5,11:35,13:45,Hyderabad,Jaipur,2h 10m,E,direct,2867,20220106-1810,2858.0,2668
IndiGo,19,3,2022,5,20:15,22:35,Hyderabad,Jaipur,2h 20m,E,direct,2867,20220106-1810,2858.0,2668
Air India,19,3,2022,5,06:30,07:10,Hyderabad,Jaipur,24h 40m,E,1 stop,3000,20220106-1810,2858.0,2668
Air India,19,3,2022,5,11:20,20:00,Hyderabad,Jaipur,8h 40m,E,1 stop,4006,20220106-1810,2858.0,2668
Air India,19,3,2022,5,20:50,07:10,Hyderabad,Jaipur,10h 20m,E,1 stop,2668,20220106-1810,2858.0,2668
Air India,19,3,2022,5,06:30,20:00,Hyderabad,Jaipur,13h 30m,E,1 stop,2712,20220106-1810,2858.0,2668
Air India,19,3,2022,5,16:15,07:10,Hyderabad,Jaipur,14h 55m,E,1 stop,2717,20220106-1810,2858.0,2668
Air India,19,3,2022,5,11:20,07:10,Hyderabad,Jaipur,19h 50m,E,1 stop,2717,20220106-1810,2858.0,2668
Air India,19,3,2022,5,20:50,20:00,Hyderabad,Jaipur,23h 10m,E,1 stop,2717,20220106-1810,2858.0,2668
Air India,19,3,2022,5,06:30,12:55,Hyderabad,Jaipur,6h 25m,E,1 stop,2767,20220106-1810,2858.0,2668
Air India,19,3,2022,5,06:30,07:10,Hyderabad,Jaipur,24h 40m,E,2 stops,2774,20220106-1810,2858.0,2668
Air India,19,3,2022,5,06:30,20:00,Hyderabad,Jaipur,13h 30m,E,2 stops,2863,20220106-1810,2858.0,2668
