airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
GoFirst,27,1,2022,3,10:35,12:40,Hyderabad,Jaipur,2h 05m,E,direct,3782,20220106-1708,5498.866666666667,3367
AirAsia India,27,1,2022,3,09:25,11:20,Hyderabad,Jaipur,1h 55m,E,direct,4990,20220106-1708,5498.866666666667,3367
IndiGo,27,1,2022,3,11:35,13:45,Hyderabad,Jaipur,2h 10m,E,direct,6131,20220106-1708,5498.866666666667,3367
IndiGo,27,1,2022,3,15:55,22:50,Hyderabad,Jaipur,6h 55m,E,1 stop,6227,20220106-1708,5498.866666666667,3367
IndiGo,27,1,2022,3,22:50,08:25,Hyderabad,Jaipur,9h 35m,E,1 stop,6716,20220106-1708,5498.866666666667,3367
IndiGo,27,1,2022,3,21:30,08:25,Hyderabad,Jaipur,10h 55m,E,1 stop,7194,20220106-1708,5498.866666666667,3367
SpiceJet,27,1,2022,3,21:40,20:35,Hyderabad,Jaipur,22h 55m,E,1 stop,3367,20220106-1708,5498.866666666667,3367
IndiGo,27,1,2022,3,17:45,23:30,Hyderabad,Jaipur,5h 45m,E,1 stop,3457,20220106-1708,5498.866666666667,3367
IndiGo,27,1,2022,3,15:00,23:30,Hyderabad,Jaipur,8h 30m,E,1 stop,3597,20220106-1708,5498.866666666667,3367
"Vistara, Air India",27,1,2022,3,13:25,19:10,Hyderabad,Jaipur,5h 45m,E,1 stop,6128,20220106-1708,5498.866666666667,3367
"Vistara, AirAsia India",27,1,2022,3,17:40,23:20,Hyderabad,Jaipur,5h 40m,E,1 stop,6134,20220106-1708,5498.866666666667,3367
IndiGo,27,1,2022,3,07:00,13:50,Hyderabad,Jaipur,6h 50m,E,1 stop,6134,20220106-1708,5498.866666666667,3367
"SpiceJet, IndiGo",27,1,2022,3,21:40,08:25,Hyderabad,Jaipur,10h 45m,E,1 stop,6184,20220106-1708,5498.866666666667,3367
"Vistara, IndiGo",27,1,2022,3,06:50,13:50,Hyderabad,Jaipur,7h 00m,E,1 stop,6221,20220106-1708,5498.866666666667,3367
"Vistara, Air India",27,1,2022,3,06:50,12:55,Hyderabad,Jaipur,6h 05m,E,1 stop,6221,20220106-1708,5498.866666666667,3367
