airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
AirAsia India,6,2,2022,6,09:25,11:20,Hyderabad,Jaipur,1h 55m,E,direct,2712,20220106-1720,3077.9333333333334,2675
IndiGo,6,2,2022,6,20:15,22:35,Hyderabad,Jaipur,2h 20m,E,direct,2717,20220106-1720,3077.9333333333334,2675
IndiGo,6,2,2022,6,21:55,02:35,Hyderabad,Jaipur,4h 40m,E,1 stop,2717,20220106-1720,3077.9333333333334,2675
IndiGo,6,2,2022,6,11:10,17:20,Hyderabad,Jaipur,6h 10m,E,1 stop,2767,20220106-1720,3077.9333333333334,2675
IndiGo,6,2,2022,6,22:25,05:30,Hyderabad,Jaipur,7h 05m,E,1 stop,2774,20220106-1720,3077.9333333333334,2675
IndiGo,6,2,2022,6,09:55,19:00,Hyderabad,Jaipur,9h 05m,E,1 stop,2927,20220106-1720,3077.9333333333334,2675
IndiGo,6,2,2022,6,19:35,05:30,Hyderabad,Jaipur,9h 55m,E,1 stop,3526,20220106-1720,3077.9333333333334,2675
Air India,6,2,2022,6,16:00,19:10,Hyderabad,Jaipur,27h 10m,E,2 stops,3717,20220106-1720,3077.9333333333334,2675
GoFirst,6,2,2022,6,10:35,12:40,Hyderabad,Jaipur,2h 05m,E,direct,3881,20220106-1720,3077.9333333333334,2675
Air India,6,2,2022,6,16:15,19:10,Hyderabad,Jaipur,26h 55m,E,1 stop,4787,20220106-1720,3077.9333333333334,2675
Air India,6,2,2022,6,06:30,19:10,Hyderabad,Jaipur,12h 40m,E,1 stop,2675,20220106-1720,3077.9333333333334,2675
Air India,6,2,2022,6,20:50,19:10,Hyderabad,Jaipur,22h 20m,E,1 stop,2682,20220106-1720,3077.9333333333334,2675
Air India,6,2,2022,6,16:00,14:00,Hyderabad,Jaipur,22h 00m,E,2 stops,2703,20220106-1720,3077.9333333333334,2675
IndiGo,6,2,2022,6,13:35,19:20,Hyderabad,Jaipur,5h 45m,E,1 stop,2717,20220106-1720,3077.9333333333334,2675
IndiGo,6,2,2022,6,13:35,19:00,Hyderabad,Jaipur,5h 25m,E,1 stop,2867,20220106-1720,3077.9333333333334,2675
